qid,set,kind,field,question,gold_answer,arm,model_answer,correct,route,latency_ms,cost_usd
lo0136,single,lookup,total,How much was the receipt from SUPER SEVEN CASH & CARRY SDN BHD on 01 March 2018?,408.45,D · agent,NOT_FOUND,False,,1245,0.003408
lo0137,single,lookup,total,How much was the receipt from HIGH FIVE ENTERPRISE on 05 April 2018?,95.48,D · agent,95.48,True,,1120,0.003468
lo0138,single,lookup,address,What is the address on the MAXINCOME RESOURCES SDN BHD receipt from 10 April 2018?,"NO 16A, JALAN ASTAKA U8/83, BUKIT JELUTONG, 40150 SHAH ALAM, SELANGOR, D.E.",D · agent,NOT_FOUND,False,,1188,0.003396
lo0139,single,lookup,total,How much was the receipt from GERBANG ALAF RESTAURANTS SDN BHD on 30 April 2017?,47.15,D · agent,47.15,True,,1250,0.003576
lo0140,single,lookup,address,What is the address on the 99 SPEED MART S/B receipt from 20 September 2016?,"LOT P.T. 33198, BATU 4 JALAN KAPAR, MUKIM KAPAR 42100 KLANG, SELANGOR 1558-TMN PUSAT KEPONG",D · agent,"LOT P.T. 33198, BATU 4 JALAN KAPAR, MUKIM KAPAR 42100 KLANG, SELANGOR 1558-TKN PUSAT KEPONG",False,,2191,0.003756
lo0141,single,lookup,address,What is the address on the PREMIO STATIONERY SDN BHD receipt from 20 March 2018?,"NO 57, JALAN SS 3/29, 47300 PETALING JAYA, SELANGOR",D · agent,"No 57, Jalan SS 3/29, 47300 Petaling Jaya, Selangor",True,,1630,0.003644
lo0142,single,lookup,total,How much was the receipt from KECHARA VEGETARIAN RESTAURANT S/B on 15 May 2018?,64.50,D · agent,64.50,True,,1313,0.003584
lo0143,single,lookup,total,How much was the receipt from TS TOOLS HARDWARE & MACHINERY SDN BHD on 21 March 2018?,7.40,D · agent,7.40,True,,1266,0.003588
lo0144,single,lookup,total,How much was the receipt from BEYOND BROTHERS HARDWARE on 10 November 2017?,67.85,D · agent,NOT_FOUND,False,,1182,0.003364
lo0145,single,lookup,date,When was the GOLDEN ARCHES RESTAURANTS SDN BHD receipt for 14.70 issued?,03/12/2016,D · agent,2016-12-03,True,,1300,0.003556
lo0146,single,lookup,total,How much was the receipt from UNIHAKKA INTERNATIONAL SDN BHD on 05 June 2018?,7.50,D · agent,7.50,True,,1230,0.00354
lo0147,single,lookup,date,When was the AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD receipt for 28.00 issued?,22/09/2017,D · agent,2017-09-22,True,,1408,0.00366
lo0148,single,lookup,total,How much was the receipt from 99 SPEED MART S/B on 06 December 2016?,85.45,D · agent,85.45,True,,1140,0.003472
lo0149,single,lookup,date,When was the LA STATIONERY SDN BHD receipt for 56.80 issued?,09/02/2018,D · agent,2018-02-09,True,,1119,0.00344
lo0150,single,lookup,total,How much was the receipt from MR. D.I.Y. (M) SDN BHD on 27 April 2018?,1.90,D · agent,1.90,True,,1250,0.003508
lo0151,single,lookup,total,How much was the receipt from SANYU STATIONERY SHOP on 28 October 2017?,21.90,D · agent,21.90,True,,1138,0.003468
lo0152,single,lookup,address,What is the address on the UNIHAKKA INTERNATIONAL SDN BHD receipt from 03 May 2018?,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",D · agent,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor",True,,1859,0.003752
lo0153,single,lookup,address,What is the address on the AEON CO. (M) BHD receipt from 09 July 2017?,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR",D · agent,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR",True,,1970,0.003696
lo0154,single,lookup,date,When was the KING'S CONFECTIONERY S/B receipt for 9.90 issued?,07/02/2017,D · agent,2017-02-07,True,,1200,0.003504
lo0155,single,lookup,total,How much was the receipt from KEDAI PAPAN YEW CHUAN on 10 March 2018?,84.80,D · agent,84.80,True,,1218,0.003456
lo0156,single,lookup,total,How much was the receipt from SWC ENTERPRISE SDN BHD on 08 January 2018?,8.00,D · agent,8.00,True,,1185,0.003496
lo0157,single,lookup,total,How much was the receipt from GARDENIA BAKERIES (KL) SDN BHD on 27 October 2017?,35.88,D · agent,35.88,True,,1284,0.003524
lo0158,single,lookup,total,How much was the receipt from LIM SENG THO HARDWARE TRADING on 08 February 2018?,10.50,D · agent,10.50,True,,1290,0.003548
lo0159,single,lookup,total,How much was the receipt from GARDENIA BAKERIES (KL) SDN BHD on 28 October 2017?,32.26,D · agent,32.26,True,,1320,0.003524
lo0160,single,lookup,date,When was the POPULAR BOOK CO. (M) SDN BHD receipt for 30.50 issued?,05/03/2018,D · agent,2018-03-05,True,,1249,0.0035
lo0161,single,lookup,total,How much was the receipt from HON HWA HARDWARE TRADING on 21 September 2017?,10.40,D · agent,10.40,True,,1155,0.0035
lo0162,single,lookup,total,How much was the receipt from THE CUT STEAKHOUSE &BURGERS on 01 January 2017?,167.55,D · agent,167.55,True,,1215,0.003576
lo0163,single,lookup,total,How much was the receipt from SANYU STATIONERY SHOP on 12 September 2017?,8.70,D · agent,8.70,True,,1098,0.003472
lo0164,single,lookup,total,How much was the receipt from MR. D.I.Y. (M) SDN BHD on 11 January 2016?,32.80,D · agent,32.80,True,,1283,0.003728
lo0165,single,lookup,address,What is the address on the EVERGREEN LIGHT SDN BHD receipt from 10 July 2017?,"NO.7-1, JALAN PUTERI 7/11, BANDAR PUTERI, 47100 PUCHONG, BELANGOR",D · agent,"No.7-1, Jalan Puteri 7/11, Bandar Puteri, 47100 Puchong, Selangor",False,,1766,0.003676
lo0166,single,lookup,address,What is the address on the POTTERS GARDEN SDN BHD receipt from 04 January 2018?,"BATU 11 . SG BULOH , 47000 SELANGOR .",D · agent,"Batu 11. Sg Buloh, 47000 Selangor.",True,,1491,0.00356
lo0167,single,lookup,total,How much was the receipt from AA PHARMACY on 29 January 2018?,46.20,D · agent,46.20,True,,1088,0.0034
lo0168,single,lookup,date,When was the UNIHAKKA INTERNATIONAL SDN BHD receipt for 7.30 issued?,06/05/2018,D · agent,2018-05-06,True,,1186,0.003512
lo0169,single,lookup,date,When was the UNIHAKKA INTERNATIONAL SDN BHD receipt for 8.20 issued?,02/05/2018,D · agent,07/03/2018,False,,1216,0.0042
lo0170,single,lookup,address,What is the address on the KEDAI PAPAN YEW CHUAN receipt from 16 March 2018?,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.",D · agent,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.",True,,1660,0.0036
lo0171,single,lookup,date,When was the CHEF HENRY RIBS HOUSE receipt for 103.85 issued?,05/06/2018,D · agent,2018-06-05,True,,1233,0.003444
lo0172,single,lookup,total,How much was the receipt from GLOBAL FOOD EMPIRE SDN BHD on 01 May 2018?,38.35,D · agent,38.35,True,,1209,0.003508
lo0173,single,lookup,address,What is the address on the UNIHAKKA INTERNATIONAL SDN BHD receipt from 13 March 2018?,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",D · agent,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi.81200 Johor Bahru,Johor",True,,1913,0.00376
lo0174,single,lookup,address,What is the address on the GARDENIA BAKERIES (KL) SDN BHD receipt from 24 September 2017?,"LOT 3, JALAN PELABUR 23/1, 40300 SHAH ALAM, SELANGOR.",D · agent,"LOT 3, JALAN PELABUR 23/1, 40300 SHAH ALAM, SELANGOR.",True,,1893,0.003688
lo0175,single,lookup,total,How much was the receipt from C W KHOO HARDWARE SDN BHD on 31 March 2018?,14.65,D · agent,14.65,True,,1191,0.00356
lo0176,single,lookup,total,How much was the receipt from SYARIKAT PERNIAGAAN GIN KEE on 27 January 2018?,22.26,D · agent,22.26,True,,1267,0.003504
lo0177,single,lookup,total,How much was the receipt from RESTORAN WAN SHENG on 10 March 2018?,7.20,D · agent,7.20,True,,1145,0.003468
lo0178,single,lookup,total,How much was the receipt from SUPER SEVEN CASH & CARRY SDN BHD on 21 March 2018?,18.30,D · agent,18.30,True,,1296,0.003592
lo0179,single,lookup,address,What is the address on the 99 SPEED MART S/B receipt from 10 March 2018?,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1572-TMN BKT PANDAN",D · agent,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1572-TMN BKT PANDAN",True,,2094,0.003716
lo0180,single,lookup,total,How much was the receipt from KAISON FURNISHING SDN BHD on 25 March 2018?,18.70,D · agent,18.70,True,,1192,0.00354
lo0181,single,lookup,address,What is the address on the STAR GROCER SDN BHD receipt from 25 March 2018?,"NO 4, DESA PANDAN, OFF KAMPONG PANDAN, 55100 KUALA LUMPUR",D · agent,"No 4, Desa Pandan, Off kampong Pandan, 55100 Kuala Lumpur",True,,1651,0.003616
lo0182,single,lookup,address,What is the address on the OJC MARKETING SDN BHD receipt from 15 January 2019?,"NO 2 & 4, JALAN BAYU 4, BANDAR SERI ALAM, B1750 MASAI, JOHOR",D · agent,"NO 2 & 4, JALAN BAYU 4, BANDAR SERI ALAM, 81750 MASAI, JOHOR",False,,1829,0.003656
lo0183,single,lookup,date,When was the SANYU STATIONERY SHOP receipt for 8.70 issued?,14/10/2017,D · agent,NOT_FOUND,False,,986,0.004104
lo0184,single,lookup,total,How much was the receipt from UNIHAKKA INTERNATIONAL SDN BHD on 26 March 2018?,8.20,D · agent,8.20,True,,1253,0.00354
lo0185,single,lookup,total,How much was the receipt from RESTORAN HWA MUI SUTERA SDN BHD on 29 April 2018?,91.50,D · agent,91.50,True,,1274,0.003536
lo0186,single,lookup,date,When was the RESTORAN HOETIM receipt for 83.00 issued?,28/05/2018,D · agent,2018-05-28,True,,1082,0.003396
lo0187,single,lookup,address,What is the address on the SUPER SEVEN CASH & CARRY SDN BHD receipt from 27 January 2018?,"NO. 1 JALAN EURO 1 OFF JALAN BATU TIGA SUNGAI BULOH SEKSYEN U3 SHAH ALAM, 40150",D · agent,"PASARAYA EORONG SUPER SEVEN NO. 1 Jalan Euro 1 Off Jalan Batu Tiga Sungai Buloh Seksyen U3 Shah Alam, 40150",True,,2225,0.003928
lo0188,single,lookup,total,How much was the receipt from GUDANG HASIL RESTAURANT SDN BHD on 02 December 2016?,15.80,D · agent,15.80,True,,1293,0.003508
lo0189,single,lookup,address,What is the address on the MOONLIGHT CAKE HOUSE SDN BHD receipt from 02 June 2018?,"NO.1, JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA 81750 JOHOR BAHRU, JOHOR.",D · agent,"NO.1, JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA 81750 JOHOR BAHRU, JOHOR.",True,,2145,0.003764
lo0190,single,lookup,total,How much was the receipt from BIRU PETROLEUM on 11 November 2016?,6.40,D · agent,NOT_FOUND,False,,1098,0.0033
lo0191,single,lookup,total,How much was the receipt from UNIHAKKA INTERNATIONAL SDN BHD on 12 May 2018?,6.60,D · agent,6.60,True,,1221,0.003536
lo0192,single,lookup,total,How much was the receipt from RESTORAN WAN SHE on 29 September 2017?,164.40,D · agent,NOT_FOUND,False,,1095,0.00332
lo0193,single,lookup,total,How much was the receipt from TRIPLE SIX POINT ENTERPRISE 666 on 23 April 2018?,157.90,D · agent,157.90,True,,1289,0.003532
lo0194,single,lookup,address,What is the address on the RESTORAN WAN SHENG receipt from 11 May 2018?,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",D · agent,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,,2064,0.003716
lo0195,single,lookup,date,When was the F&P PHARMACY receipt for 31.90 issued?,02/03/2018,D · agent,2018-03-02,True,,1112,0.00342
lo0196,single,lookup,address,What is the address on the GARDENIA BAKERIES (KL) SDN BHD receipt from 07 October 2017?,"LOT 3, JALAN PELABUR 23/1, 40300 SHAH ALAM, SELANGOR.",D · agent,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",True,,1816,0.003684
lo0197,single,lookup,address,What is the address on the AEON CO. (M) BHD receipt from 17 June 2018?,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR",D · agent,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR",True,,1979,0.003696
lo0198,single,lookup,total,How much was the receipt from CONTENTO on 20 March 2018?,21.60,D · agent,21.60,True,,1079,0.003364
lo0199,single,lookup,total,How much was the receipt from CHA FOR TEA on 19 April 2018?,46.25,D · agent,46.25,True,,1128,0.003412
ag0200,single,aggregate,sum_total,How much did I spend at GERBANG ALAF RESTAURANTS SDN BHD in total?,262.20,D · agent,262.20,True,,1137,0.003412
ag0201,single,aggregate,count,How many receipts do I have from GERBANG ALAF RESTAURANTS SDN BHD?,7,D · agent,5,False,,942,0.004128
ag0202,single,aggregate,max_total,What was my largest single purchase at GERBANG ALAF RESTAURANTS SDN BHD?,109.05,D · agent,109.05,True,,2123,0.005688
ag0203,single,aggregate,sum_total,How much did I spend at SWC ENTERPRISE SDN BHD in total?,16.20,D · agent,16.20,True,,1015,0.003344
ag0204,single,aggregate,count,How many receipts do I have from SWC ENTERPRISE SDN BHD?,3,D · agent,3,True,,1579,0.006292
ag0205,single,aggregate,max_total,What was my largest single purchase at SWC ENTERPRISE SDN BHD?,8.00,D · agent,8.00,True,,1823,0.005528
ag0206,single,aggregate,sum_total,How much did I spend at 99 SPEED MART S/B in total?,779.15,D · agent,779.15,True,,1033,0.003332
ag0207,single,aggregate,count,How many receipts do I have from 99 SPEED MART S/B?,13,D · agent,13,True,,2223,0.007164
ag0208,single,aggregate,max_total,What was my largest single purchase at 99 SPEED MART S/B?,262.20,D · agent,262.2,True,,1929,0.005528
ag0209,single,aggregate,sum_total,How much did I spend at UNIHAKKA INTERNATIONAL SDN BHD in total?,228.90,D · agent,228.90,True,,1103,0.003404
ag0210,single,aggregate,count,How many receipts do I have from UNIHAKKA INTERNATIONAL SDN BHD?,28,D · agent,5,False,,934,0.004108
ag0211,single,aggregate,max_total,What was my largest single purchase at UNIHAKKA INTERNATIONAL SDN BHD?,12.20,D · agent,12.2,True,,2002,0.005632
ag0212,single,aggregate,sum_total,How much did I spend at PASARAYA BORONG PINTAR SDN BHD in total?,15.35,D · agent,15.35,True,,1111,0.003392
ag0213,single,aggregate,count,How many receipts do I have from PASARAYA BORONG PINTAR SDN BHD?,5,D · agent,5,True,,2263,0.007168
ag0214,single,aggregate,max_total,What was my largest single purchase at PASARAYA BORONG PINTAR SDN BHD?,10.40,D · agent,10.4,True,,2047,0.00562
ag0215,single,aggregate,sum_total,How much did I spend at POPULAR BOOK CO. (M) SDN BHD in total?,227.00,D · agent,86.35,False,,1091,0.003376
ag0216,single,aggregate,count,How many receipts do I have from POPULAR BOOK CO. (M) SDN BHD?,6,D · agent,5,False,,958,0.004104
ag0217,single,aggregate,max_total,What was my largest single purchase at POPULAR BOOK CO. (M) SDN BHD?,140.65,D · agent,30.70,False,,2036,0.00558
ag0218,single,aggregate,sum_total,How much did I spend at HON HWA HARDWARE TRADING in total?,42.20,D · agent,42.20,True,,1018,0.003352
ag0219,single,aggregate,count,How many receipts do I have from HON HWA HARDWARE TRADING?,4,D · agent,4,True,,883,0.003908
ag0220,single,aggregate,max_total,What was my largest single purchase at HON HWA HARDWARE TRADING?,19.60,D · agent,19.60,True,,2845,0.00986
ag0221,single,aggregate,sum_total,How much did I spend at AEON CO. (M) BHD in total?,870.55,D · agent,723.10,False,,995,0.003316
ag0222,single,aggregate,count,How many receipts do I have from AEON CO. (M) BHD?,9,D · agent,5,False,,895,0.004032
ag0223,single,aggregate,max_total,What was my largest single purchase at AEON CO. (M) BHD?,458.55,D · agent,458.55,True,,2945,0.010236
ag0224,single,aggregate,sum_total,How much did I spend at LIM SENG THO HARDWARE TRADING in total?,25.90,D · agent,25.90,True,,1109,0.003392
ag0225,single,aggregate,count,How many receipts do I have from LIM SENG THO HARDWARE TRADING?,3,D · agent,3,True,,938,0.00382
ag0226,single,aggregate,max_total,What was my largest single purchase at LIM SENG THO HARDWARE TRADING?,10.50,D · agent,10.50,True,,1954,0.006548
ag0227,single,aggregate,sum_total,How much did I spend at SYARIKAT PERNIAGAAN GIN KEE in total?,822.35,D · agent,822.35,True,,1138,0.003388
ag0228,single,aggregate,count,How many receipts do I have from SYARIKAT PERNIAGAAN GIN KEE?,11,D · agent,5,False,,951,0.004084
ag0229,single,aggregate,max_total,What was my largest single purchase at SYARIKAT PERNIAGAAN GIN KEE?,190.80,D · agent,190.80,True,,2111,0.0071
ag0230,single,aggregate,sum_total,How much did I spend at WESTERN EASTERN STATIONERY SDN. BHD in total?,57.72,D · agent,57.72,True,,1113,0.003424
ag0231,single,aggregate,count,How many receipts do I have from WESTERN EASTERN STATIONERY SDN. BHD?,3,D · agent,3,True,,926,0.00378
ag0232,single,aggregate,max_total,What was my largest single purchase at WESTERN EASTERN STATIONERY SDN. BHD?,42.88,D · agent,42.88,True,,2025,0.005664
ag0233,single,aggregate,sum_total,How much did I spend at RESTORAN WAN SHENG in total?,92.30,D · agent,92.30,True,,1012,0.00332
ag0234,single,aggregate,count,How many receipts do I have from RESTORAN WAN SHENG?,14,D · agent,14,True,,1591,0.006852
ag0235,single,aggregate,max_total,What was my largest single purchase at RESTORAN WAN SHENG?,17.60,D · agent,9.6,False,,1296,0.004176
ag0236,single,aggregate,sum_total,How much did I spend at KEDAI PAPAN YEW CHUAN in total?,1391.25,D · agent,1391.25,True,,1100,0.003356
ag0237,single,aggregate,count,How many receipts do I have from KEDAI PAPAN YEW CHUAN?,8,D · agent,5,False,,894,0.00398
ag0238,single,aggregate,max_total,What was my largest single purchase at KEDAI PAPAN YEW CHUAN?,312.70,D · agent,283.55,False,,1174,0.00412
ag0239,single,aggregate,sum_total,How much did I spend at YONG CEN ENTERPRISE in total?,258.50,D · agent,257.50,True,,1007,0.00334
ag0240,single,aggregate,count,How many receipts do I have from YONG CEN ENTERPRISE?,4,D · agent,4,True,,998,0.00392
ag0241,single,aggregate,max_total,What was my largest single purchase at YONG CEN ENTERPRISE?,108.00,D · agent,108.00,True,,1867,0.006616
ag0242,single,aggregate,sum_total,How much did I spend at SUPER SEVEN CASH & CARRY SDN BHD in total?,527.85,D · agent,119.40,False,,1283,0.003412
ag0243,single,aggregate,count,How many receipts do I have from SUPER SEVEN CASH & CARRY SDN BHD?,4,D · agent,3,False,,995,0.003908
ag0244,single,aggregate,max_total,What was my largest single purchase at SUPER SEVEN CASH & CARRY SDN BHD?,408.45,D · agent,59.00,False,,2065,0.005676
ag0245,single,aggregate,sum_total,How much did I spend at SEGI CASH & CARRY SDN. BHD. in total?,929.65,D · agent,929.65,True,,1263,0.003388
ag0246,single,aggregate,count,How many receipts do I have from SEGI CASH & CARRY SDN. BHD.?,4,D · agent,4,True,,1188,0.003936
ag0247,single,aggregate,max_total,What was my largest single purchase at SEGI CASH & CARRY SDN. BHD.?,674.00,D · agent,674.00,True,,2034,0.005548
ag0248,single,aggregate,sum_total,How much did I spend at GUARDIAN HEALTH AND BEAUTY SDN BHD in total?,140.61,D · agent,140.61,True,,1136,0.003432
ag0249,single,aggregate,count,How many receipts do I have from GUARDIAN HEALTH AND BEAUTY SDN BHD?,3,D · agent,3,True,,1003,0.003808
ag0250,single,aggregate,max_total,What was my largest single purchase at GUARDIAN HEALTH AND BEAUTY SDN BHD?,108.21,D · agent,108.21,True,,2128,0.005708
ag0251,single,aggregate,sum_total,How much did I spend at MR. D.I.Y. (M) SDN BHD in total?,363.80,D · agent,451.60,False,,1133,0.00336
ag0252,single,aggregate,count,How many receipts do I have from MR. D.I.Y. (M) SDN BHD?,12,D · agent,17,False,,2258,0.007036
ag0253,single,aggregate,max_total,What was my largest single purchase at MR. D.I.Y. (M) SDN BHD?,96.90,D · agent,96.9,True,,2514,0.005556
ag0254,single,aggregate,sum_total,How much did I spend at PRINT EXPERT SDN BHD in total?,550.35,D · agent,550.35,True,,1001,0.003344
ag0255,single,aggregate,count,How many receipts do I have from PRINT EXPERT SDN BHD?,3,D · agent,3,True,,839,0.003712
ag0256,single,aggregate,max_total,What was my largest single purchase at PRINT EXPERT SDN BHD?,226.60,D · agent,226.60,True,,1833,0.005508
ag0257,single,aggregate,sum_total,How much did I spend at KING'S CONFECTIONERY S/B in total?,114.60,D · agent,114.60,True,,1062,0.003364
ag0258,single,aggregate,count,How many receipts do I have from KING'S CONFECTIONERY S/B?,4,D · agent,4,True,,1042,0.004056
ag0259,single,aggregate,max_total,What was my largest single purchase at KING'S CONFECTIONERY S/B?,70.00,D · agent,70.0,True,,1884,0.00552
ag0260,single,aggregate,sum_total,How much did I spend at BEMED (SP) SDN. BHD. in total?,841.70,D · agent,841.70,True,,990,0.003292
ag0261,single,aggregate,count,How many receipts do I have from BEMED (SP) SDN. BHD.?,4,D · agent,4,True,,1052,0.00402
